id,label,query
3046,旅游,华蓥山中外名人蜡像馆
3047,旅游,塘栖古镇
3048,旅游,常德欢乐水世界
3049,交通,从胡陈乡到老河坝乡的动车票
3050,交通,银川飞往上海的机票
3051,其他生活服务,平凉社区文化活动中心
3052,交通,从那务镇到富海镇的火车
3053,旅游,红河谷漂流
3054,地址/地标,罗马影视学院
3055,美食,我说绝味鸭脖
3056,美食,清淡的粥
3057,交通,从化马湾乡到洪山镇的动车
3058,美食,B国串串儿
3059,旅游,襄汾荷花园儿
3060,旅游,望江楼公园
3061,无意义/闲聊,HELLOK
3062,交通,从四嘉子乡到郄马镇的出租车
3063,无意义/闲聊,feelsodo
3064,旅游,首都博物馆
3065,交通,从磨街乡到七星区的火车票
3066,交通,从八渡乡到新湘街道的动车票
3067,旅游,海昌海洋馆
3068,交通,从哈溪镇到官盛镇的动车
3069,交通,从张集街道到祝楼乡的出租车
3070,交通,从合峪镇到几江街道的飞机
3071,交通,从镇平县到天台镇的飞机
3072,交通,从川王乡到双桥街道的动车
3073,其他生活服务,风行茶饮
3074,无意义/闲聊,昨天问你爸爸附近有味吗给你吃你有交易谁啊
3075,其他生活服务,菲芘酒吧
3076,交通,从蒋营镇到阳长镇的火车票
3077,交通,从新圩镇到酒房镇的动车
3078,旅游,酒文化博物馆
3079,旅游,大丰门景区
3080,交通,从冀屯镇到白泥井镇的高铁
3081,交通,从南溪镇到杭口镇的飞机票
3082,无意义/闲聊,正闭着闭着啊
3083,其他生活服务,与其物料理
3084,美食,财富中心牛排
3085,住宿,沙拉麦卡海滩度假酒店
3086,其他生活服务,口袋屋儿
3087,KTV,CBDKTV
3088,地址/地标,西霞小区
3089,住宿,林州大酒
3090,其他生活服务,我要看光阴夜幕
3091,美食,老太婆摊摊面
3092,交通,从峡口镇到杨庄街道的高铁票
3093,交通,从莒南县 到敬德镇的火车
3094,交通,从东港镇到永庆乡的动车
3095,交通,从黄龙乡到南环街道的火车票
3096,旅游,庾村文化市集
3097,交通,从曙光路街道到李台街道的火车
3098,旅游,游侠客坝上牧歌营地
3099,旅游,韩王庙
3100,交通,从张楼镇到县城内的动车
3101,交通,从水月寺街道到龙街乡的飞机票
3102,其他生活服务,中影御景莜麦村
3103,交通,从分水镇到林周县的飞机票
3104,旅游,武汉东湖海洋世界
3105,交通,从底张街道到平山镇的火车
3106,交通,从浒墅关开发分区到格木乡的飞机票
3107,旅游,梅令花海
3108,交通,从洛源镇到梅西镇的飞机
3109,交通,从天宝乡到骆驼城乡的动车票
3110,美食,东区市人医附近的咖啡馆
3111,交通,从羊井子湾乡到邓李乡的高铁
3112,按摩,摩洛哥盲人按摩院
3113,交通,从东安区到兵团一二六团的飞机票
3114,交通,从龙门乡到梅田街道的动车票
3115,旅游,涿州博物馆
3116,交通,从公伯峡管理委员会到栗江镇的高铁票
3117,美食,骑士鲜牛肉丸齐市牛羊肉
3118,交通,从城关镇到尚塘乡的飞机票
3119,其他生活服务,附近的建设银行
3120,交通,从五峰乡到冠山镇的高铁
3121,交通,从六门乡到长兴乡的高铁
3122,交通,从眉山乡到南环中路街道的动车
3123,旅游,九龙山景区
3124,电影,安阳3D电影
3125,美食,二零米粉
3126,其他生活服务,北京欢迎欢迎欢迎
3127,住宿,富邦丽佳国际大酒店
3128,其他生活服务,徐沸腾英语五年级版四十篇
3129,其他生活服务,马记狮驼
3130,美食,四通凉皮儿
3131,其他生活服务,福润德店太玩儿城
3132,旅游,郑州方特票价
3133,美食,芝士烤局
3134,其他生活服务,迪奥咖啡
3135,旅游,刚吉非物质遗产园
3136,其他生活服务,手撖温都水城
3137,KTV,单纯KTV
3138,美食,快写米线
3139,电影,去复试洗中影星美国际影城暑假上映国漫
3140,无意义/闲聊,保人他故事N
3141,其他生活服务,爱尔咖啡
3142,其他生活服务,能百丽酸梅汁
3143,其他生活服务,快狗打车
3144,旅游,顺的鬼屋乐园儿
3145,住宿,全季酒店
3146,无意义/闲聊,胡老大加油表
3147,旅游,济南动物园
3148,美食,辣煳煳清真
3149,交通,从朝阳区到中店乡的打车
3150,地址/地标,明珠广场
3151,其他生活服务,健之未来
3152,电影,玩具总动员4
3153,KTV,K米纯K
3154,电影,博纳国际影城
3155,旅游,发现王国门票
3156,美食,鲁串卤天下
3157,其他生活服务,存钱罐儿
3158,住宿,沙井麒麟山酒店
3159,旅游,水上乐园门票多少钱一张
3160,交通,从铁西街道到来马乡的火车票
3161,电影,福地影院
3162,美食,是德克士
3163,旅游,三礁揽胜
3164,旅游,欢乐世界游乐园
3165,无意义/闲聊,春季问了你自己了
3166,无意义/闲聊,老段四死四十多就是说啊
3167,美食,周黑鸭紫云园店
3168,美食,搜索粉蒸肉
3169,交通,从韩摆渡镇到龙门乡的动车
3170,无意义/闲聊,你想优点
3171,旅游,北京世界博览会
3172,交通,从桦皮厂镇到高新区东风的动车
3173,其他生活服务,龙腾女装
3174,无意义/闲聊,阿一辈子
3175,美食,阿郎山自助烤肉
3176,无意义/闲聊,我要里发
3177,旅游,羊羔玉安温泉
3178,美食,汤东杂粮饼
3179,其他生活服务,啊呜农家院
3180,无意义/闲聊,五幺零零
3181,旅游,环球中心天堂岛海洋乐园
3182,其他生活服务,写字的毛笔
3183,其他生活服务,淮海路拍
3184,美食,秦火锅海鲜烤肉自助餐厅
3185,旅游,木里度假村
3186,交通,从博平镇到马尚镇的动车
3187,交通,从凤城市到三江镇的出租车
3188,交通,从赵家乡到九龙镇的火车
3189,交通,从FIJI到兵团农十二师一零四团的飞机
3190,美食,尝试大虾
3191,美食,安庆特色小吃
3192,美食,八珍骨里香
3193,电影,太平洋影城
3194,其他生活服务,简单的生活降价
3195,其他生活服务,健身器材
3196,旅游,常德明荣王府
3197,无意义/闲聊,那什么都有
3198,旅游,楚天香谷芳香文化博览园
3199,旅游,叠水河瀑布
3200,电影,捷德奥特曼
3201,旅游,云月湖
3202,美食,酸辣粉外卖
3203,旅游,南天丽景
3204,旅游,纯阳宫
3205,旅游,来古冰川
3206,电影,银泰电影城
3207,其他生活服务,庆鹏水会
3208,交通,从浮槎乡到良种场的飞机票
3209,旅游,庐山天桥
3210,旅游,五星温泉旅游度假村
3211,其他生活服务,珊珊家的狗
3212,其他生活服务,听海酒廊
3213,旅游,荧光岛
3214,其他生活服务,免费穿婚纱的
3215,住宿,附近旅馆
3216,电影,儿童电影
3217,旅游,江那鸳鸯潭风景区
3218,美食,空投吃鸡蛋糕
3219,美食,烧烤烧烤烧烤
3220,旅游,东庵森林公园
3221,旅游,贝壳梦幻世界
3222,旅游,越南街
3223,美食,烤肉脆皮
3224,美食,卤鸡卤鸭卤鸡腿
3225,旅游,离我们最近的一个水上乐园
3226,旅游,按文笔峰门票
3227,旅游,平遥古城县上买票
3228,交通,从进安镇到中渡镇的火车
3229,交通,从济川乡到西城街道的高铁票
3230,交通,从望丰乡到黄集镇的高铁票
3231,交通,从田林县到兴田乡的飞机票
3232,交通,从沙市镇到夹沟乡的飞机
3233,交通,从道北街道到下李乡的出租车
3234,旅游,横道河子镇
3235,旅游,陈抟庙景区
3236,旅游,国色天乡童话世界
3237,交通,从和睦镇到大湾乡的飞机票
3238,交通,从罗布沙镇到暖泉镇的动车
3239,交通,从劳山乡到陈家湾乡的火车票
3240,无意义/闲聊,美团借款盛龙咯
3241,旅游,大通古镇
3242,旅游,莫愁湖景区
3243,交通,从打帮乡到拾万镇的飞机
3244,旅游,穿洞旧石器遗址
3245,旅游,莫勒切河谷岩画
3246,旅游,九峰国家森林公园
3247,旅游,紫莲森林度假村
3248,旅游,青藏高原野生动物园
3249,旅游,尚湖风景区
3250,旅游,药泉山
3251,旅游,西山公园
3252,电影,华夏影视城的新电影
3253,旅游,敦煌大剧院
3254,旅游,御汤泉
3255,旅游,贝壳梦幻世界
3256,旅游,透明梦柯冰川
3257,旅游,贡嘎山
3258,交通,厦门到杭州的动车票
3259,交通,从石桥镇到白朝乡的火车
3260,交通,从江华县到黔江农场的高铁票
3261,交通,从高新技术开发区到总路咀镇的高铁票
3262,旅游,毕摩文化广场
3263,交通,从太和街道到隍城镇的飞机票
3264,交通,重庆养到沈阳坐飞机机票多少钱
3265,交通,从大隗镇到陶店乡的动车票
3266,电影,恒天影院的电影票价格
3267,交通,从开坪乡到林埭镇的出租车
3268,交通,从查哈阳乡到健康路街道的高铁
3269,交通,从邹坞镇到敖汉旗的高铁票
3270,旅游,满清皇帝退位地遗址
3271,交通,从武邑县到大新乡的打车
3272,交通,从湖源乡到芗溪乡的高铁票
3273,其他生活服务,糖果星球
3274,交通,从枋洋镇到经济开发区的飞机
3275,旅游,呼伦贝尔副都统衙门
3276,无意义/闲聊,第四年北好吧完了要不要回来妈妈希望跟他
3277,电影,嗯嘛流浪地球
3278,无意义/闲聊,等花儿期交鱼府
3279,住宿,芭提雅黄金海酒店
3280,美食,二子排档
3281,美食,豪客嘉族
3282,美食,龙虾野味馆
3283,无意义/闲聊,热到好像人放天假
3284,美食,重庆老火锅
3285,无意义/闲聊,美景老婆不
3286,交通,从乌马河街道到大甸子乡的飞机
3287,旅游,千泷沟大瀑布
3288,交通,从翠屏区到丛林镇的高铁票
3289,交通,从城关镇到洋塘乡的火车
3290,交通,从拖布卡镇到杜家庄乡的出租车
3291,旅游,龙港海滩
3292,交通,从平息乡到查田镇的出租车
3293,旅游,皇冠大扶梯
3294,无意义/闲聊,一株待四五
3295,交通,从城关镇到张崾先镇的动车票
3296,交通,从憨班乡到拖冲乡的动车
3297,交通,从经济开发区到白云街道的动车
3298,交通,从首占镇到戴河镇的飞机
3299,交通,从乐育乡到育民乡的打车
3300,旅游,中国地质博物馆
3301,交通,从射洪乡到岱海旅游区办事处的动车
3302,旅游,仙人井
3303,电影,太平洋影视城
3304,交通,从望留街道到德兴市的出租车
3305,旅游,岳屏公园
3306,旅游,南山
3307,旅游,凤凰民俗博物馆
3308,旅游,田东县城西湿地公园
3309,旅游,颍上县江心洲滨河公园
3310,旅游,北门码头
3311,旅游,冷湖影剧院
3312,旅游,附近有什么景点
3313,旅游,郎宫景区
3314,旅游,耕山小寨
3315,旅游,地毯博物馆
3316,旅游,南宋御街
3317,美食,台北小栈几排
3318,旅游,莫干山森泊幻想岛儿童乐园
3319,旅游,岗什卡雪峰景区
3320,旅游,郑州水上乐园
3321,旅游,七百弄天下第一弄
3322,旅游,茶马古市步行街
3323,旅游,盛之乡温泉度假村
3324,旅游,泰姆凯迪快乐梦想城
3325,旅游,乌兰活佛府
3326,交通,从隐贤镇到梅子坪乡的动车
3327,旅游,万通生态旅游区
3328,旅游,沾化古城
3329,旅游,碧峰峡野生动物世界
3330,旅游,李渡烧酒作坊遗址
3331,旅游,策勒县图书馆
3332,旅游,中国冰湖雪村
3333,KTV,找一下空军3号KTV
3334,旅游,南湖湿地公园
3335,按摩,一湾足疗
3336,旅游,赤城明珠莘庄温泉浴场
3337,美食,辛香汇外卖
3338,住宿,秦皇岛北戴河卡呢亚酒店
3339,无意义/闲聊,不A了五八
3340,旅游,埭美村
3341,美食,甜甜糖水店
3342,其他生活服务,二十四小时补胎
3343,电影,美团有什么店电视猫有什么电影
3344,住宿,海韵伦江景酒店
3345,其他生活服务,济南市超然幼儿园
3346,无意义/闲聊,爷版大叔
3347,其他生活服务,搬家公司
3348,旅游,何源村
3349,旅游,天歌广场
3350,旅游,沱江跳岩
3351,旅游,吊桥公园
3352,旅游,雪乡国家森林公园原始林风景区
3353,交通,从鹤毛乡到建三江分局局直的飞机
3354,旅游,水濂山
3355,旅游,周家住宅
3356,旅游,太古仓
3357,电影,星轶影城
3358,旅游,李坑景区
3359,旅游,西关清真大寺
3360,旅游,马步芳公馆
3361,旅游,东部华侨城大侠谷
3362,旅游,湖南抗日战争纪念馆
3363,KTV,嗯银乐迪
3364,住宿,雀儿初十金山大酒店
3365,电影,头号玩家VR
3366,住宿,想看看大连家庭式的日租房六十六号的
3367,地址/地标,万达重庆市
3368,美食,牛魔王烧鹅
3369,无意义/闲聊,你打BA
3370,无意义/闲聊,聚没调炉
3371,其他生活服务,附近的邮政储蓄
3372,其他生活服务,星轶棋牌
3373,地址/地标,武昌火车站永和
3374,住宿,宜必思尚品酒店
3375,旅游,凤凰泉国际体育旅游度假中心
3376,旅游,水泊梁山
3377,旅游,紫金县苏维埃政府旧址
3378,旅游,七彩甲足藏寨
3379,旅游,师大夜市
3380,旅游,白玉巷清真寺
3381,旅游,杭州Hello Kitty乐园
3382,旅游,东极宝塔
3383,旅游,鹿角沟
3384,旅游,大龙池
3385,旅游,九华神龙谷
3386,旅游,泉城欧乐堡动物王国
3387,旅游,三峡水乡风景区
3388,其他生活服务,凉皮儿的橘子方法
3389,其他生活服务,周三城市
3390,美食,绿豆糕绿豆糕绿豆糕
3391,美食,都市甜心
3392,美食,珠江路常营包子店
3393,住宿,麻将宾馆
3394,其他生活服务,安全入口避孕套
3395,美食,小赵烧烤
3396,美食,小黑拉面馆
3397,美食,荣福居黄焖鸡米饭
3398,旅游,海南大学
3399,旅游,州格萨尔博物馆
3400,交通,六一火车票上海到西安
3401,旅游,大南山
3402,交通,从县城内到马头营镇的动车票
3403,交通,从火磨街道到大桥镇的出租车
3404,交通,从丛台西街道到王屋镇的高铁票
3405,交通,从复兴镇到鮜门镇的飞机票
3406,交通,从荒地乡到李台街道的高铁票
3407,美食,洋芋丝炒饭
3408,交通,从热柘镇到王店孜乡的高铁
3409,旅游,扎赉诺尔国家矿山博物馆
3410,旅游,南山旅游风情一条街
3411,交通,从三道坝镇到县城内的飞机
3412,交通,从县城内到瑞云观乡的出租车
3413,交通,从兵团叶城牧场到苏家庄镇的动车票
3414,旅游,商贸文化广场-A区
3415,交通,从县城内到笔架山街道的飞机票
3416,旅游,磁州窑博物馆
3417,交通,从新源县到洪林镇的动车
3418,旅游,丰大国际城·梦幻水城
3419,旅游,街津口
3420,旅游,河池小三峡
3421,旅游,南北湖
3422,旅游,宜州会仙山景区
3423,旅游,雷山德丰凯隆温泉
3424,旅游,三袁文化广场
3425,旅游,百灵温泉
3426,旅游,光谷天地
3427,旅游,镜海
3428,旅游,梦幻香山芳香文化园
3429,旅游,东湖公园
3430,旅游,袁术古堆墓
3431,交通,从郑东新区到陆家乡的高铁
3432,旅游,安阳博物馆
3433,旅游,花径
3434,旅游,胜利电视观光塔
3435,旅游,七十二泾
3436,旅游,梅溪湖国际文化艺术中心大剧院
3437,旅游,西海岸带状公园
3438,旅游,采凉山
3439,旅游,中国版66号公路
3440,旅游,安陵书院
3441,交通,从浪平乡到老圩乡的动车
3442,旅游,九股水温泉水上乐园
3443,旅游,恩格贝旅游区
3444,旅游,峨眉山博物馆
3445,旅游,中街
3446,旅游,石屋村
3447,旅游,镇海楼
3448,旅游,绿梦湿地生态园
3449,旅游,东塔公园
3450,旅游,巩乃斯林场
3451,旅游,阜丰公园
3452,旅游,白石海
3453,交通,铜仁铜仁高铁站到重庆高铁站
3454,旅游,川陕革命根据地博物馆
3455,交通,从新城区街道到通滩镇的出租车
3456,旅游,黑熊沟
3457,交通,从中路乡到黄楼街道的动车票
3458,旅游,巴中章怀山旅游区
3459,旅游,巴人广场
3460,旅游,红山森林动物园
3461,旅游,成都博物馆
3462,旅游,大天后宫
3463,交通,从万安镇到虎山镇的高铁票
3464,旅游,仙女滩
3465,旅游,黄洞清湾瑶寨
3466,旅游,阿里山森林游乐区
3467,旅游,牡丹江大学-明珠广场
3468,旅游,时光贵州小镇
3469,旅游,九华山大愿文化园
3470,旅游,灵峰山景区
3471,旅游,Bilyu Sacred Tree
3472,旅游,黄洛瑶寨
3473,旅游,华中科技大学
3474,交通,查找哈尔滨到海口的飞机
3475,旅游,莫干山风景名胜区
3476,旅游,邦达草原
3477,旅游,太平山国家森林游乐区
3478,旅游,千岛湖景区
3479,交通,红吉首到广东的硬卧火车票
3480,旅游,化石谷
3481,旅游,北海德国领事馆旧址
3482,旅游,会宁牛门洞遗址
3483,旅游,广州长隆国际大马戏
3484,旅游,北部湾广场
3485,旅游,阿克吐别克钢索桥
3486,旅游,龙湖蝴蝶谷
3487,交通,从丰港乡到西新街道的动车
3488,旅游,吐尔加辽草原
3489,旅游,华昌龙之谷奇幻新大陆
3490,交通,从魏塘街道到吴场镇的动车
3491,旅游,万达长白山国际滑雪场
3492,旅游,云接寺塔
3493,交通,从县城内到梅花镇的火车
